strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4097,0.4032,441716.0,1372.21,-746.49,1.242,1.3186,-0.0092,86316.0
MultiTF_OFI,SI,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 2.0, ""hold_bars"": 10}",6594,0.3996,430507.0,1231.52,-710.93,1.153,1.0498,-0.0092,195900.0
OFI_Microprice,SI,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4470,0.4072,826287.5,1789.29,-917.07,1.34,1.9306,-0.0092,94679.5
Absorption_Reversal,SI,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",5669,0.4248,175182.0,1027.47,-704.99,1.076,0.7907,-0.0092,198410.0
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1953,0.4153,219146.5,1577.58,-928.43,1.207,1.4997,-0.0092,59582.0
Absorption_Reversal,SI,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5669,0.4219,109487.0,907.53,-629.03,1.053,0.5336,-0.0092,168941.0
Absorption_Reversal,SI,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 8}",5669,0.3995,515157.0,1256.31,-684.61,1.221,2.0617,-0.0092,85267.0
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1824,0.4139,209154.5,1603.91,-937.14,1.209,1.4997,-0.0092,57752.0
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4168,0.399,525396.5,1773.18,-967.43,1.217,1.6193,-0.0093,78537.0
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4011,0.4029,535538.0,1578.99,-841.8,1.266,1.3427,-0.0093,88826.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4097,0.4013,521633.5,1566.36,-837.13,1.254,1.3115,-0.0093,91883.5
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5382,0.4129,509938.5,1277.83,-737.15,1.219,1.3249,-0.0093,258068.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4011,0.4318,200066.75,1223.23,-841.84,1.104,0.6469,-0.0093,123070.25
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4168,0.4129,547221.5,1550.67,-866.98,1.258,1.8598,-0.0093,70887.5
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1953,0.4112,248621.5,1679.5,-956.54,1.226,1.6946,-0.0093,65704.5
OFI_Reversal,SI,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4097,0.4303,191966.0,1215.97,-836.24,1.098,0.6294,-0.0093,118833.0
MultiTF_OFI,SI,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5382,0.4231,518758.5,1134.72,-665.06,1.251,1.7328,-0.0093,182881.0
CVD_VWAP,SI,"{""vwap_band"": 0.25, ""cvd_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1824,0.4112,234557.0,1705.58,-972.65,1.225,1.6638,-0.0093,63874.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5237,0.4399,436709.75,1289.96,-864.43,1.172,1.3423,-0.0094,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5237,0.4405,607084.75,1464.09,-945.59,1.219,1.316,-0.0094,130988.75
MultiTF_OFI,SI,"{""trend_window"": 40, ""entry_pct"": 85, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5078,0.4092,249791.5,1065.71,-654.92,1.127,0.9034,-0.0094,183584.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5925,0.4353,575141.25,1376.36,-888.97,1.193,1.2668,-0.0095,143996.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5925,0.4343,411416.25,1211.23,-807.0,1.152,1.3558,-0.0095,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5237,0.4146,1111381.0,1857.18,-952.56,1.381,1.9184,-0.0095,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5237,0.4235,979773.5,1614.61,-861.69,1.377,2.4519,-0.0095,125267.5
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 5}",3502,0.4186,704188.5,1694.44,-874.19,1.396,2.102,-0.0095,90316.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5925,0.4177,988437.5,1518.61,-802.93,1.357,2.5479,-0.0095,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5925,0.4095,1142205.0,1756.24,-891.24,1.366,1.9942,-0.0095,127042.5
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3502,0.4375,316912.25,1341.89,-882.67,1.182,1.2016,-0.0096,101916.75
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3502,0.4046,713086.0,1937.66,-974.86,1.351,1.8402,-0.0096,71701.5
OFI_Microprice,SI,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3502,0.4369,348826.0,1494.38,-982.54,1.18,1.1542,-0.0096,114994.25
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4260,0.4221,918620.0,1939.77,-1043.49,1.358,1.7242,-0.0098,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4260,0.4293,792220.0,1685.46,-942.2,1.346,2.2326,-0.0098,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4260,0.4495,484126.25,1524.52,-1038.52,1.199,1.1415,-0.0098,130988.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4260,0.4479,335392.5,1343.28,-947.1,1.151,1.1472,-0.0098,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4667,0.4363,492591.0,1487.76,-964.08,1.194,1.1426,-0.0099,130988.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4667,0.4356,323484.75,1300.58,-881.02,1.139,1.0654,-0.0099,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",4667,0.4101,968796.0,1896.46,-966.59,1.364,1.7911,-0.0099,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",5004,0.4173,860437.0,1556.58,-819.51,1.36,2.517,-0.01,125267.5
CVD_Slope_Regime,SI,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2193,0.3894,179737.06,1345.53,-723.93,1.185,1.8061,-0.01,31155.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5004,0.4357,508159.5,1409.72,-908.3,1.198,1.2337,-0.01,130988.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",5004,0.4101,1010864.5,1799.23,-908.25,1.377,1.9504,-0.01,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",4667,0.4193,810596.0,1629.27,-877.45,1.341,2.2044,-0.01,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5004,0.4335,348528.25,1239.21,-825.16,1.149,1.2998,-0.01,129213.75
CVD_Slope_Regime,SI,"{""slope_window"": 5, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",2193,0.3835,171349.56,1430.34,-762.99,1.166,1.7104,-0.0101,37378.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2492,0.4153,70847.25,1105.47,-736.66,1.066,0.3171,-0.0101,139523.25
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2554,0.4139,61122.0,1095.91,-732.97,1.056,0.2766,-0.0101,145259.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2492,0.425,119454.75,1219.8,-818.08,1.102,0.4635,-0.0102,126653.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2492,0.3965,278638.5,1394.03,-730.49,1.254,0.9903,-0.0102,79144.5
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2554,0.3947,261217.0,1376.72,-728.66,1.232,0.9307,-0.0102,82029.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2554,0.4233,110475.75,1210.68,-813.49,1.092,0.4354,-0.0102,128865.75
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2554,0.3939,334519.5,1577.49,-809.07,1.267,1.046,-0.0103,104363.0
OFI_Reversal,SI,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2492,0.3957,350648.5,1595.56,-811.8,1.287,1.0967,-0.0103,100696.0
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3808,0.4173,783601.5,1958.15,-1049.08,1.337,1.5935,-0.0103,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3808,0.4443,373990.25,1533.13,-1049.18,1.168,0.9563,-0.0103,130988.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 2.0, ""hold_bars"": 5}",3808,0.4231,613464.0,1681.44,-953.72,1.293,1.9025,-0.0104,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 3, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3808,0.4412,209891.5,1339.68,-959.01,1.103,0.7784,-0.0104,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3902,0.4098,850071.0,1940.35,-978.09,1.377,1.7685,-0.0107,127042.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3902,0.4364,286071.0,1318.64,-891.12,1.146,1.0924,-0.0107,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",3902,0.4182,699581.0,1657.45,-883.43,1.349,2.1881,-0.0107,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3902,0.438,445208.5,1517.18,-979.32,1.207,1.1638,-0.0108,130988.75
CVD_Microprice,SI,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2614,0.4013,336922.0,1927.54,-1076.72,1.2,1.9661,-0.0109,97157.5
CVD_Microprice,SI,"{""cvd_pct"": 60, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2614,0.3875,331662.0,2200.45,-1185.13,1.175,1.6496,-0.011,101250.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2283,0.4385,152810.25,1101.25,-740.67,1.161,0.9709,-0.0112,80018.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2283,0.4376,155881.5,1138.29,-764.23,1.159,0.9598,-0.0112,80716.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 10}",3188,0.4445,328014.0,1544.68,-1050.71,1.176,0.947,-0.0113,130988.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",3188,0.4219,540101.5,1701.46,-948.65,1.309,1.9347,-0.0113,125267.5
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3188,0.4404,177185.25,1343.68,-958.15,1.104,0.7629,-0.0113,129213.75
Depth_Imbalance_Momentum,SI,"{""imbal_thr"": 0.5, ""persist_bars"": 5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",3188,0.4169,697279.0,1985.1,-1044.07,1.359,1.6009,-0.0113,127042.5
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1338,0.4312,71949.0,1138.78,-768.89,1.123,1.0854,-0.0113,32984.0
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1338,0.3999,177589.0,1476.15,-762.33,1.29,2.3012,-0.0113,40295.5
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",1338,0.3991,228029.0,1612.15,-787.14,1.36,2.6247,-0.0113,40295.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2283,0.4043,310379.0,1465.92,-766.66,1.298,1.5092,-0.0113,110415.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2283,0.4113,333266.5,1409.58,-736.85,1.337,1.73,-0.0113,76798.5
CVD_Slope_Regime,SI,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",1338,0.4335,91914.0,1198.09,-795.48,1.152,1.3163,-0.0113,36370.0
CVD_Microprice,SI,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2029,0.4002,219182.0,1889.48,-1080.59,1.167,1.6377,-0.0114,80579.5
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1902,0.4001,143258.5,1199.13,-674.21,1.186,1.5971,-0.0114,31336.5
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1902,0.4274,99997.25,914.53,-590.92,1.155,1.3525,-0.0114,54162.0
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1902,0.408,213681.0,1131.44,-589.98,1.322,2.2467,-0.0114,32122.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1767,0.4346,135227.25,1278.89,-847.81,1.16,0.8853,-0.0115,83387.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1767,0.4375,124508.5,1225.22,-827.55,1.151,0.8408,-0.0115,83271.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1767,0.4097,286351.0,1581.71,-823.4,1.333,1.5743,-0.0115,81233.0
CVD_Microprice,SI,"{""cvd_pct"": 70, ""mp_ticks"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2029,0.3844,215499.5,2185.6,-1192.37,1.145,1.365,-0.0115,90138.0
CVD_Acceleration,SI,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1902,0.4248,56692.25,969.82,-664.46,1.078,0.7307,-0.0115,62404.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1767,0.4041,292981.0,1656.03,-844.65,1.329,1.5214,-0.0116,97456.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1924,0.435,73849.5,1127.41,-800.17,1.085,0.4995,-0.0117,122636.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1924,0.4356,78662.0,1162.91,-824.91,1.088,0.5174,-0.0117,123453.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1924,0.4007,217529.5,1506.35,-818.62,1.23,1.1277,-0.0118,137822.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.2, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1924,0.407,238854.5,1454.94,-789.1,1.265,1.3115,-0.0118,109357.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1304,0.4425,80930.75,1312.77,-930.59,1.12,0.5788,-0.0121,82793.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1304,0.4363,87507.0,1380.67,-949.79,1.125,0.6139,-0.0121,80192.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1455,0.4364,87692.5,1270.19,-876.68,1.122,0.6583,-0.0121,99942.75
CVD_Microprice,SI,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1891,0.4135,299215.5,2215.67,-1292.55,1.209,2.1153,-0.0121,94060.5
CVD_Microprice,SI,"{""cvd_pct"": 60, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",1891,0.4008,308398.0,2541.32,-1428.0,1.191,1.8103,-0.0122,105001.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1304,0.4049,218192.0,1801.31,-944.46,1.298,1.2211,-0.0122,81976.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1455,0.4096,244285.0,1656.05,-864.63,1.329,1.4632,-0.0122,81930.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1455,0.4357,98970.0,1316.96,-896.44,1.134,0.7196,-0.0122,97422.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 3, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1304,0.4141,215974.5,1705.25,-922.59,1.306,1.2666,-0.0122,68291.0
Repeated_Replenishment,SI,"{""imbal_thr"": 0.3, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1455,0.4048,244520.0,1715.68,-884.54,1.319,1.3855,-0.0123,95518.0
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1164,0.3986,122232.0,1121.17,-568.56,1.307,1.9848,-0.0125,26989.5
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1164,0.3875,66892.0,1178.15,-651.41,1.144,1.098,-0.0125,27552.0
CVD_Microprice,SI,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1463,0.4122,197381.5,2180.24,-1299.19,1.177,1.7051,-0.0126,78957.0
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 5}",656,0.4695,60139.69,1359.27,-1030.22,1.168,0.8167,-0.0126,36551.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 3}",656,0.4512,55669.55,1285.16,-902.05,1.171,0.8109,-0.0126,33733.25
CVD_Acceleration,SI,"{""accel_std"": 2.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1164,0.4175,47379.5,895.75,-572.2,1.122,1.0722,-0.0126,48019.25
CVD_Microprice,SI,"{""cvd_pct"": 70, ""mp_ticks"": 1.0, ""rr_ratio"": 2.0, ""hold_bars"": 10}",1463,0.3951,188421.5,2533.09,-1441.47,1.148,1.3751,-0.0127,92213.0
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 3}",555,0.4505,55964.05,1482.59,-1031.75,1.178,0.8506,-0.013,36977.25
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 5}",555,0.4577,57726.69,1607.69,-1164.87,1.165,0.8298,-0.0131,41474.75
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1077,0.442,54733.5,1328.03,-960.75,1.095,0.4661,-0.0132,97145.75
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 8}",555,0.4739,42745.44,1635.9,-1327.04,1.11,0.6485,-0.0132,41074.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1077,0.4141,181311.0,1742.51,-944.29,1.304,1.221,-0.0133,74723.5
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",1077,0.4392,54502.25,1375.37,-986.83,1.091,0.4576,-0.0133,99814.5
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",1618,0.3727,160147.75,1173.68,-539.49,1.292,2.3341,-0.0134,46171.25
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",1618,0.3727,160147.75,1173.68,-539.49,1.292,2.3341,-0.0134,46171.25
Repeated_Replenishment,SI,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",1077,0.4067,170623.5,1807.59,-971.99,1.275,1.1119,-0.0134,93678.5
Depth_Imbalance_MeanRev,SI,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 3}",474,0.4494,90551.05,1792.62,-1116.0,1.311,1.4037,-0.0134,32381.75
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",1618,0.4203,62479.0,850.76,-550.14,1.121,1.1134,-0.0135,47759.25
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",1618,0.4203,62479.0,850.76,-550.14,1.121,1.1134,-0.0135,47759.25
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",1618,0.3616,196144.0,1423.0,-615.98,1.308,2.4371,-0.0135,58175.75
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",1618,0.39,119646.5,1038.35,-542.61,1.223,2.0782,-0.0135,32553.5
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",1618,0.3912,129919.0,1170.37,-620.23,1.213,2.1079,-0.0135,51224.5
CVD_Absorption,SI,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",1618,0.3912,129919.0,1170.37,-620.23,1.213,2.1079,-0.0135,51224.5
